"model","aic","deviance","year_df","has_holiday","spline_fun","df","data_split"
"bs_2_6_6_pm10_without_holiday",569.588293097588,88.7549637229819,2,FALSE,"bs",6,"mix"
"bs_2_7_7_pm10_without_holiday",569.588293097588,88.7549637229819,2,FALSE,"bs",7,"mix"
"bs_2_7_7_pm10_without_holiday",569.588293097588,88.7549637229819,2,FALSE,"bs",7,"mix"
"ns_3_2_2_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",2,"mean"
"ns_3_2_2_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",2,"mean"
"ns_3_3_3_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",3,"mean"
"ns_3_3_3_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",3,"mean"
"ns_3_4_4_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",4,"mean"
"ns_3_4_4_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",4,"mean"
"ns_3_5_5_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",5,"mean"
"ns_3_5_5_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",5,"mean"
"ns_3_6_6_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",6,"mean"
"ns_3_6_6_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",6,"mean"
"ns_3_7_7_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",7,"mean"
"ns_3_7_7_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"ns",7,"mean"
"bs_3_2_2_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",2,"mean"
"bs_3_2_2_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",2,"mean"
"bs_3_3_3_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",3,"mean"
"bs_3_3_3_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",3,"mean"
"bs_3_4_4_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",4,"mean"
"bs_3_4_4_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",4,"mean"
"bs_3_5_5_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",5,"mean"
"bs_3_5_5_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",5,"mean"
"bs_3_6_6_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",6,"mean"
"bs_3_6_6_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",6,"mean"
"bs_3_7_7_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",7,"mean"
"bs_3_7_7_hum_temp_no2_with_holiday",569.59280538154,80.7594760069329,3,TRUE,"bs",7,"mean"
"ns_6_2_2_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",2,"mean"
"ns_6_2_2_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",2,"mean"
"ns_6_3_3_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",3,"mean"
"ns_6_3_3_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",3,"mean"
"ns_6_4_4_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",4,"mean"
"ns_6_4_4_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",4,"mean"
"ns_6_5_5_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",5,"mean"
"ns_6_5_5_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",5,"mean"
"ns_6_6_6_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",6,"mean"
"ns_6_6_6_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",6,"mean"
"ns_6_7_7_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",7,"mean"
"ns_6_7_7_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"ns",7,"mean"
"bs_6_2_2_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",2,"mean"
"bs_6_2_2_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",2,"mean"
"bs_6_3_3_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",3,"mean"
"bs_6_3_3_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",3,"mean"
"bs_6_4_4_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",4,"mean"
"bs_6_4_4_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",4,"mean"
"bs_6_5_5_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",5,"mean"
"bs_6_5_5_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",5,"mean"
"bs_6_6_6_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",6,"mean"
"bs_6_6_6_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",6,"mean"
"bs_6_7_7_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",7,"mean"
"bs_6_7_7_hum_temp_pm10_without_holiday",569.603713539702,76.7703841650955,6,FALSE,"bs",7,"mean"
"ns_6_2_2_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",2,"mean"
"ns_6_2_2_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",2,"mean"
"ns_6_3_3_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",3,"mean"
"ns_6_3_3_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",3,"mean"
"ns_6_4_4_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",4,"mean"
"ns_6_4_4_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",4,"mean"
"ns_6_5_5_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",5,"mean"
"ns_6_5_5_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",5,"mean"
"ns_6_6_6_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",6,"mean"
"ns_6_6_6_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",6,"mean"
"ns_6_7_7_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",7,"mean"
"ns_6_7_7_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"ns",7,"mean"
"bs_6_2_2_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",2,"mean"
"bs_6_2_2_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",2,"mean"
"bs_6_3_3_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",3,"mean"
"bs_6_3_3_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",3,"mean"
"bs_6_4_4_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",4,"mean"
"bs_6_4_4_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",4,"mean"
"bs_6_5_5_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",5,"mean"
"bs_6_5_5_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",5,"mean"
"bs_6_6_6_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",6,"mean"
"bs_6_6_6_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",6,"mean"
"bs_6_7_7_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",7,"mean"
"bs_6_7_7_hum_temp_so2_no2_without_holiday",569.614394396729,74.7810650221222,6,FALSE,"bs",7,"mean"
"ns_2_2_2_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",2,"min"
"ns_2_2_2_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",2,"min"
"ns_2_3_3_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",3,"min"
"ns_2_3_3_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",3,"min"
"ns_2_4_4_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",4,"min"
"ns_2_4_4_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",4,"min"
"ns_2_5_5_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",5,"min"
"ns_2_5_5_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",5,"min"
"ns_2_6_6_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",6,"min"
"ns_2_6_6_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",6,"min"
"ns_2_7_7_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",7,"min"
"ns_2_7_7_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"ns",7,"min"
"bs_2_2_2_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",2,"min"
"bs_2_2_2_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",2,"min"
"bs_2_3_3_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",3,"min"
"bs_2_3_3_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",3,"min"
"bs_2_4_4_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",4,"min"
"bs_2_4_4_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",4,"min"
"bs_2_5_5_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",5,"min"
"bs_2_5_5_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",5,"min"
"bs_2_6_6_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",6,"min"
"bs_2_6_6_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",6,"min"
"bs_2_7_7_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",7,"min"
"bs_2_7_7_temp_without_holiday",569.621090712615,88.787761338009,2,FALSE,"bs",7,"min"
"ns_6_2_2_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",2,"mix"
"ns_6_2_2_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",2,"mix"
"ns_6_3_3_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",3,"mix"
"ns_6_3_3_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",3,"mix"
"ns_6_4_4_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",4,"mix"
"ns_6_4_4_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",4,"mix"
"ns_6_5_5_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",5,"mix"
"ns_6_5_5_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",5,"mix"
"ns_6_6_6_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",6,"mix"
"ns_6_6_6_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",6,"mix"
"ns_6_7_7_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",7,"mix"
"ns_6_7_7_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"ns",7,"mix"
"bs_6_2_2_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",2,"mix"
"bs_6_2_2_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",2,"mix"
"bs_6_3_3_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",3,"mix"
"bs_6_3_3_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",3,"mix"
"bs_6_4_4_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",4,"mix"
"bs_6_4_4_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",4,"mix"
"bs_6_5_5_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",5,"mix"
"bs_6_5_5_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",5,"mix"
"bs_6_6_6_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",6,"mix"
"bs_6_6_6_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",6,"mix"
"bs_6_7_7_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",7,"mix"
"bs_6_7_7_hum_temp_no2_with_holiday",569.623255570776,74.7899261961692,6,TRUE,"bs",7,"mix"
"ns_2_2_2_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",2,"mean"
"ns_2_2_2_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",2,"mean"
"ns_2_3_3_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",3,"mean"
"ns_2_3_3_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",3,"mean"
"ns_2_4_4_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",4,"mean"
"ns_2_4_4_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",4,"mean"
"ns_2_5_5_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",5,"mean"
"ns_2_5_5_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",5,"mean"
"ns_2_6_6_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",6,"mean"
"ns_2_6_6_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",6,"mean"
"ns_2_7_7_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",7,"mean"
"ns_2_7_7_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"ns",7,"mean"
"bs_2_2_2_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",2,"mean"
"bs_2_2_2_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",2,"mean"
"bs_2_3_3_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",3,"mean"
"bs_2_3_3_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",3,"mean"
"bs_2_4_4_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",4,"mean"
"bs_2_4_4_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",4,"mean"
"bs_2_5_5_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",5,"mean"
"bs_2_5_5_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",5,"mean"
"bs_2_6_6_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",6,"mean"
"bs_2_6_6_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",6,"mean"
"bs_2_7_7_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",7,"mean"
"bs_2_7_7_temp_without_holiday",569.638662873938,88.805333499331,2,FALSE,"bs",7,"mean"
"ns_5_2_2_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",2,"min"
"ns_5_2_2_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",2,"min"
"ns_5_2_2_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",2,"min"
"ns_5_2_2_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",2,"min"
"ns_5_3_3_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",3,"min"
"ns_5_3_3_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",3,"min"
"ns_5_3_3_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",3,"min"
"ns_5_3_3_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",3,"min"
"ns_5_4_4_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",4,"min"
"ns_5_4_4_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",4,"min"
"ns_5_4_4_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",4,"min"
"ns_5_4_4_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",4,"min"
"ns_5_5_5_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",5,"min"
"ns_5_5_5_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",5,"min"
"ns_5_5_5_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",5,"min"
"ns_5_5_5_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",5,"min"
"ns_5_6_6_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",6,"min"
"ns_5_6_6_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",6,"min"
"ns_5_6_6_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",6,"min"
"ns_5_6_6_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",6,"min"
"ns_5_7_7_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",7,"min"
"ns_5_7_7_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",7,"min"
"ns_5_7_7_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",7,"min"
"ns_5_7_7_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"ns",7,"min"
"bs_5_2_2_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",2,"min"
"bs_5_2_2_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",2,"min"
"bs_5_2_2_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",2,"min"
"bs_5_2_2_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",2,"min"
"bs_5_3_3_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",3,"min"
"bs_5_3_3_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",3,"min"
"bs_5_3_3_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",3,"min"
"bs_5_3_3_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",3,"min"
"bs_5_4_4_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",4,"min"
"bs_5_4_4_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",4,"min"
"bs_5_4_4_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",4,"min"
"bs_5_4_4_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",4,"min"
"bs_5_5_5_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",5,"min"
"bs_5_5_5_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",5,"min"
"bs_5_5_5_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",5,"min"
"bs_5_5_5_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",5,"min"
"bs_5_6_6_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",6,"min"
"bs_5_6_6_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",6,"min"
"bs_5_6_6_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",6,"min"
"bs_5_6_6_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",6,"min"
"bs_5_7_7_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",7,"min"
"bs_5_7_7_hum_temp_pm10_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",7,"min"
"bs_5_7_7_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",7,"min"
"bs_5_7_7_hum_temp_pm10_is_holiday_no2_with_holiday",569.681834523845,74.8485051492379,5,TRUE,"bs",7,"min"
"ns_5_2_2_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",2,"min"
"ns_5_2_2_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",2,"min"
"ns_5_3_3_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",3,"min"
"ns_5_3_3_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",3,"min"
"ns_5_4_4_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",4,"min"
"ns_5_4_4_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",4,"min"
"ns_5_5_5_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",5,"min"
"ns_5_5_5_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",5,"min"
"ns_5_6_6_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",6,"min"
"ns_5_6_6_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",6,"min"
"ns_5_7_7_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",7,"min"
"ns_5_7_7_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"ns",7,"min"
"bs_5_2_2_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",2,"min"
"bs_5_2_2_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",2,"min"
"bs_5_3_3_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",3,"min"
"bs_5_3_3_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",3,"min"
"bs_5_4_4_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",4,"min"
"bs_5_4_4_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",4,"min"
"bs_5_5_5_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",5,"min"
"bs_5_5_5_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",5,"min"
"bs_5_6_6_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",6,"min"
"bs_5_6_6_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",6,"min"
"bs_5_7_7_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",7,"min"
"bs_5_7_7_hum_temp_pm10_is_holiday_no2_without_holiday",569.681834523845,74.848505149238,5,FALSE,"bs",7,"min"
"ns_2_2_2_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",2,"max"
"ns_2_2_2_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",2,"max"
"ns_2_3_3_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",3,"max"
"ns_2_3_3_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",3,"max"
"ns_2_4_4_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",4,"max"
"ns_2_4_4_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",4,"max"
"ns_2_5_5_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",5,"max"
"ns_2_5_5_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",5,"max"
"ns_2_6_6_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",6,"max"
"ns_2_6_6_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",6,"max"
"ns_2_7_7_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",7,"max"
"ns_2_7_7_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"ns",7,"max"
"bs_2_2_2_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"bs",2,"max"
"bs_2_2_2_temp_without_holiday",569.682788627993,88.8494592533864,2,FALSE,"bs",2,"max"
