"model","aic","deviance","year_df","has_holiday","spline_fun","df","data_split"
"bs_2_2_2_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",2,"mean"
"bs_2_2_2_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",2,"mean"
"bs_2_3_3_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",3,"mean"
"bs_2_3_3_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",3,"mean"
"bs_2_4_4_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",4,"mean"
"bs_2_4_4_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",4,"mean"
"bs_2_5_5_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",5,"mean"
"bs_2_5_5_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",5,"mean"
"bs_2_6_6_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",6,"mean"
"bs_2_6_6_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",6,"mean"
"bs_2_7_7_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",7,"mean"
"bs_2_7_7_hum_without_holiday",953.333816837167,217.529001781637,2,FALSE,"bs",7,"mean"
"ns_1_2_2_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",2,"min"
"ns_1_2_2_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",2,"min"
"ns_1_3_3_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",3,"min"
"ns_1_3_3_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",3,"min"
"ns_1_4_4_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",4,"min"
"ns_1_4_4_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",4,"min"
"ns_1_5_5_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",5,"min"
"ns_1_5_5_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",5,"min"
"ns_1_6_6_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",6,"min"
"ns_1_6_6_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",6,"min"
"ns_1_7_7_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",7,"min"
"ns_1_7_7_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",7,"min"
"bs_1_2_2_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",2,"min"
"bs_1_2_2_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",2,"min"
"bs_1_3_3_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",3,"min"
"bs_1_3_3_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",3,"min"
"bs_1_4_4_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",4,"min"
"bs_1_4_4_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",4,"min"
"bs_1_5_5_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",5,"min"
"bs_1_5_5_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",5,"min"
"bs_1_6_6_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",6,"min"
"bs_1_6_6_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",6,"min"
"bs_1_7_7_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",7,"min"
"bs_1_7_7_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",7,"min"
"ns_1_2_2_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",2,"mix"
"ns_1_2_2_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",2,"mix"
"ns_1_3_3_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",3,"mix"
"ns_1_3_3_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",3,"mix"
"ns_1_4_4_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",4,"mix"
"ns_1_4_4_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",4,"mix"
"ns_1_5_5_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",5,"mix"
"ns_1_5_5_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",5,"mix"
"ns_1_6_6_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",6,"mix"
"ns_1_6_6_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",6,"mix"
"ns_1_7_7_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",7,"mix"
"ns_1_7_7_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"ns",7,"mix"
"bs_1_2_2_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",2,"mix"
"bs_1_2_2_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",2,"mix"
"bs_1_3_3_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",3,"mix"
"bs_1_3_3_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",3,"mix"
"bs_1_4_4_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",4,"mix"
"bs_1_4_4_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",4,"mix"
"bs_1_5_5_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",5,"mix"
"bs_1_5_5_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",5,"mix"
"bs_1_6_6_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",6,"mix"
"bs_1_6_6_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",6,"mix"
"bs_1_7_7_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",7,"mix"
"bs_1_7_7_hum_without_holiday",953.615037231814,219.810222176283,1,FALSE,"bs",7,"mix"
"ns_6_2_2_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",2,"mean"
"ns_6_2_2_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",2,"mean"
"ns_6_3_3_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",3,"mean"
"ns_6_3_3_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",3,"mean"
"ns_6_4_4_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",4,"mean"
"ns_6_4_4_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",4,"mean"
"ns_6_5_5_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",5,"mean"
"ns_6_5_5_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",5,"mean"
"ns_6_6_6_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",6,"mean"
"ns_6_6_6_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",6,"mean"
"ns_6_7_7_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",7,"mean"
"ns_6_7_7_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",7,"mean"
"bs_6_2_2_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",2,"mean"
"bs_6_2_2_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",2,"mean"
"bs_6_3_3_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",3,"mean"
"bs_6_3_3_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",3,"mean"
"bs_6_4_4_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",4,"mean"
"bs_6_4_4_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",4,"mean"
"bs_6_5_5_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",5,"mean"
"bs_6_5_5_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",5,"mean"
"bs_6_6_6_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",6,"mean"
"bs_6_6_6_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",6,"mean"
"bs_6_7_7_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",7,"mean"
"bs_6_7_7_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",7,"mean"
"ns_6_2_2_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",2,"mix"
"ns_6_2_2_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",2,"mix"
"ns_6_3_3_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",3,"mix"
"ns_6_3_3_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",3,"mix"
"ns_6_4_4_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",4,"mix"
"ns_6_4_4_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",4,"mix"
"ns_6_5_5_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",5,"mix"
"ns_6_5_5_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",5,"mix"
"ns_6_6_6_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",6,"mix"
"ns_6_6_6_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",6,"mix"
"ns_6_7_7_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",7,"mix"
"ns_6_7_7_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"ns",7,"mix"
"bs_6_2_2_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",2,"mix"
"bs_6_2_2_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",2,"mix"
"bs_6_3_3_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",3,"mix"
"bs_6_3_3_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",3,"mix"
"bs_6_4_4_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",4,"mix"
"bs_6_4_4_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",4,"mix"
"bs_6_5_5_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",5,"mix"
"bs_6_5_5_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",5,"mix"
"bs_6_6_6_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",6,"mix"
"bs_6_6_6_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",6,"mix"
"bs_6_7_7_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",7,"mix"
"bs_6_7_7_pm10_with_holiday",953.68002291987,207.875207864339,6,TRUE,"bs",7,"mix"
"ns_7_2_2_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",2,"max"
"ns_7_2_2_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",2,"max"
"ns_7_3_3_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",3,"max"
"ns_7_3_3_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",3,"max"
"ns_7_4_4_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",4,"max"
"ns_7_4_4_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",4,"max"
"ns_7_5_5_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",5,"max"
"ns_7_5_5_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",5,"max"
"ns_7_6_6_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",6,"max"
"ns_7_6_6_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",6,"max"
"ns_7_7_7_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",7,"max"
"ns_7_7_7_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"ns",7,"max"
"bs_7_2_2_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",2,"max"
"bs_7_2_2_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",2,"max"
"bs_7_3_3_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",3,"max"
"bs_7_3_3_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",3,"max"
"bs_7_4_4_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",4,"max"
"bs_7_4_4_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",4,"max"
"bs_7_5_5_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",5,"max"
"bs_7_5_5_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",5,"max"
"bs_7_6_6_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",6,"max"
"bs_7_6_6_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",6,"max"
"bs_7_7_7_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",7,"max"
"bs_7_7_7_pm10_with_holiday",953.71141488865,205.90659983312,7,TRUE,"bs",7,"max"
"ns_7_2_2_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",2,"mean"
"ns_7_2_2_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",2,"mean"
"ns_7_3_3_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",3,"mean"
"ns_7_3_3_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",3,"mean"
"ns_7_4_4_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",4,"mean"
"ns_7_4_4_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",4,"mean"
"ns_7_5_5_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",5,"mean"
"ns_7_5_5_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",5,"mean"
"ns_7_6_6_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",6,"mean"
"ns_7_6_6_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",6,"mean"
"ns_7_7_7_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",7,"mean"
"ns_7_7_7_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",7,"mean"
"bs_7_2_2_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",2,"mean"
"bs_7_2_2_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",2,"mean"
"bs_7_3_3_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",3,"mean"
"bs_7_3_3_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",3,"mean"
"bs_7_4_4_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",4,"mean"
"bs_7_4_4_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",4,"mean"
"bs_7_5_5_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",5,"mean"
"bs_7_5_5_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",5,"mean"
"bs_7_6_6_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",6,"mean"
"bs_7_6_6_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",6,"mean"
"bs_7_7_7_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",7,"mean"
"bs_7_7_7_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",7,"mean"
"ns_7_2_2_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",2,"mix"
"ns_7_2_2_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",2,"mix"
"ns_7_3_3_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",3,"mix"
"ns_7_3_3_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",3,"mix"
"ns_7_4_4_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",4,"mix"
"ns_7_4_4_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",4,"mix"
"ns_7_5_5_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",5,"mix"
"ns_7_5_5_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",5,"mix"
"ns_7_6_6_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",6,"mix"
"ns_7_6_6_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",6,"mix"
"ns_7_7_7_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",7,"mix"
"ns_7_7_7_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"ns",7,"mix"
"bs_7_2_2_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",2,"mix"
"bs_7_2_2_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",2,"mix"
"bs_7_3_3_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",3,"mix"
"bs_7_3_3_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",3,"mix"
"bs_7_4_4_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",4,"mix"
"bs_7_4_4_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",4,"mix"
"bs_7_5_5_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",5,"mix"
"bs_7_5_5_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",5,"mix"
"bs_7_6_6_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",6,"mix"
"bs_7_6_6_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",6,"mix"
"bs_7_7_7_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",7,"mix"
"bs_7_7_7_pm10_with_holiday",953.836437303626,206.031622248096,7,TRUE,"bs",7,"mix"
"ns_1_2_2_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",2,"max"
"ns_1_2_2_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",2,"max"
"ns_1_3_3_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",3,"max"
"ns_1_3_3_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",3,"max"
"ns_1_4_4_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",4,"max"
"ns_1_4_4_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",4,"max"
"ns_1_5_5_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",5,"max"
"ns_1_5_5_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",5,"max"
"ns_1_6_6_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",6,"max"
"ns_1_6_6_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",6,"max"
"ns_1_7_7_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",7,"max"
"ns_1_7_7_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"ns",7,"max"
"bs_1_2_2_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",2,"max"
"bs_1_2_2_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",2,"max"
"bs_1_3_3_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",3,"max"
"bs_1_3_3_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",3,"max"
"bs_1_4_4_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",4,"max"
"bs_1_4_4_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",4,"max"
"bs_1_5_5_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",5,"max"
"bs_1_5_5_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",5,"max"
"bs_1_6_6_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",6,"max"
"bs_1_6_6_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",6,"max"
"bs_1_7_7_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",7,"max"
"bs_1_7_7_pm10_without_holiday",954.186631818339,220.381816762809,1,FALSE,"bs",7,"max"
"ns_3_2_2_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",2,"mean"
"ns_3_2_2_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",2,"mean"
"ns_3_3_3_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",3,"mean"
"ns_3_3_3_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",3,"mean"
"ns_3_4_4_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",4,"mean"
"ns_3_4_4_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",4,"mean"
"ns_3_5_5_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",5,"mean"
"ns_3_5_5_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",5,"mean"
"ns_3_6_6_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",6,"mean"
"ns_3_6_6_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",6,"mean"
"ns_3_7_7_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",7,"mean"
"ns_3_7_7_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"ns",7,"mean"
"bs_3_2_2_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",2,"mean"
"bs_3_2_2_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",2,"mean"
"bs_3_3_3_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",3,"mean"
"bs_3_3_3_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",3,"mean"
"bs_3_4_4_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",4,"mean"
"bs_3_4_4_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",4,"mean"
"bs_3_5_5_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",5,"mean"
"bs_3_5_5_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",5,"mean"
"bs_3_6_6_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",6,"mean"
"bs_3_6_6_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",6,"mean"
"bs_3_7_7_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",7,"mean"
"bs_3_7_7_hum_without_holiday",954.33842846102,216.533613405489,3,FALSE,"bs",7,"mean"
"ns_2_2_2_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",2,"min"
"ns_2_2_2_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",2,"min"
"ns_2_3_3_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",3,"min"
"ns_2_3_3_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",3,"min"
"ns_2_4_4_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",4,"min"
"ns_2_4_4_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",4,"min"
"ns_2_5_5_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",5,"min"
"ns_2_5_5_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",5,"min"
"ns_2_6_6_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",6,"min"
"ns_2_6_6_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",6,"min"
"ns_2_7_7_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",7,"min"
"ns_2_7_7_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",7,"min"
"bs_2_2_2_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",2,"min"
"bs_2_2_2_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",2,"min"
"bs_2_3_3_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",3,"min"
"bs_2_3_3_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",3,"min"
"bs_2_4_4_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",4,"min"
"bs_2_4_4_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",4,"min"
"bs_2_5_5_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",5,"min"
"bs_2_5_5_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",5,"min"
"bs_2_6_6_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",6,"min"
"bs_2_6_6_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",6,"min"
"bs_2_7_7_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",7,"min"
"bs_2_7_7_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",7,"min"
"ns_2_2_2_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",2,"mix"
"ns_2_2_2_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",2,"mix"
"ns_2_3_3_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",3,"mix"
"ns_2_3_3_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",3,"mix"
"ns_2_4_4_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",4,"mix"
"ns_2_4_4_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",4,"mix"
"ns_2_5_5_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",5,"mix"
"ns_2_5_5_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",5,"mix"
"ns_2_6_6_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",6,"mix"
"ns_2_6_6_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",6,"mix"
"ns_2_7_7_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",7,"mix"
"ns_2_7_7_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"ns",7,"mix"
"bs_2_2_2_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",2,"mix"
"bs_2_2_2_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",2,"mix"
"bs_2_3_3_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",3,"mix"
"bs_2_3_3_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",3,"mix"
"bs_2_4_4_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",4,"mix"
"bs_2_4_4_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",4,"mix"
"bs_2_5_5_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",5,"mix"
"bs_2_5_5_hum_without_holiday",954.574350890318,218.769535834788,2,FALSE,"bs",5,"mix"
